"seed","criterion","method","nrmse_test","nrmse_cal","coverage","n_test","n_in","width","max_log10_cond","pmm2_share","pmm3_share","best_layer","n_train","n_val"
75006,"ReserveTW4","L1",2.37619286690586,3.36981466470942,0.98791259879126,2151,2125,4.25404407402302,4.40928970841547,0,0,3,2100,700
75007,"MSE","PMM",2.27801713412751,3.39988319262389,0.98372849837285,2151,2116,5.06532857720098,3.73616634746429,0.555555555555556,0,3,2100,700
75007,"MSE","LSE",4.53600023491743,3.8044934360703,0.920502092050209,2151,1980,5.19372703621949,4.61341496300747,0,0,3,2100,700
75007,"MSE","ridge-LSE",4.54880785639948,3.80567263488777,0.918642491864249,2151,1976,5.19865355174042,3.72495918404557,0,0,3,2100,700
75007,"MSE","Huber",3.53814913628032,3.51276431392945,0.97954439795444,2151,2107,4.95360693687647,3.71254463293539,0,0,3,2100,700
75007,"MSE","L1",2.39511305571359,2.86034250568549,0.95118549511855,2151,2046,4.22760518843706,3.54069321291749,0,0,3,2100,700
75007,"ReserveTW4","PMM",2.27801713412751,3.39988319262389,0.98372849837285,2151,2116,5.06532857720098,3.73616634746429,0.555555555555556,0,3,2100,700
75007,"ReserveTW4","LSE",4.53600023491743,3.8044934360703,0.920502092050209,2151,1980,5.19372703621949,4.61341496300747,0,0,3,2100,700
75007,"ReserveTW4","ridge-LSE",4.54880785639948,3.80567263488777,0.918642491864249,2151,1976,5.19865355174042,3.72495918404557,0,0,3,2100,700
75007,"ReserveTW4","Huber",3.53814913628032,3.51276431392945,0.97954439795444,2151,2107,4.95360693687647,3.71254463293539,0,0,3,2100,700
75007,"ReserveTW4","L1",2.39511305571359,2.86034250568549,0.95118549511855,2151,2046,4.22760518843706,3.54069321291749,0,0,3,2100,700
75008,"MSE","PMM",5.76843097459843,4.0877823853271,0.583449558344956,2151,1255,5.08218206258152,3.75225453846109,0.444444444444444,0,3,2100,700
75008,"MSE","LSE",4.04771537215338,3.57193469463126,0.922826592282659,2151,1985,4.65616569605812,3.74508480810068,0,0,3,2100,700
75008,"MSE","ridge-LSE",4.05608894352482,3.57283158496038,0.922361692236169,2151,1984,4.65522001009045,3.74508436289179,0,0,3,2100,700
75008,"MSE","Huber",3.70229566290422,3.43646090388902,0.95862389586239,2151,2062,4.57638371918456,4.7447028567408,0,0,3,2100,700
75008,"MSE","L1",2.36077199856685,3.05651913641258,0.97814969781497,2151,2104,4.2140347130796,3.75533071255865,0,0,3,2100,700
75008,"ReserveTW4","PMM",5.76843097459843,4.0877823853271,0.583449558344956,2151,1255,5.08218206258152,3.75225453846109,0.444444444444444,0,3,2100,700
75008,"ReserveTW4","LSE",4.04771537215338,3.57193469463126,0.922826592282659,2151,1985,4.65616569605812,3.74508480810068,0,0,3,2100,700
75008,"ReserveTW4","ridge-LSE",4.05608894352482,3.57283158496038,0.922361692236169,2151,1984,4.65522001009045,3.74508436289179,0,0,3,2100,700
75008,"ReserveTW4","Huber",3.70229566290422,3.43646090388902,0.95862389586239,2151,2062,4.57638371918456,4.7447028567408,0,0,3,2100,700
75008,"ReserveTW4","L1",2.36077199856685,3.05651913641258,0.97814969781497,2151,2104,4.2140347130796,3.75533071255865,0,0,3,2100,700
75009,"MSE","PMM",5.41845614485883,4.42566138131723,0.731287773128777,2151,1573,5.23660193090477,4.79288155298995,0.111111111111111,0,3,2100,700
75009,"MSE","LSE",4.33900188956509,3.97703246858128,0.893537889353789,2151,1922,4.89107742201869,4.80102945306021,0,0,3,2100,700
75009,"MSE","ridge-LSE",4.3554446144477,3.98063740820901,0.888888888888889,2151,1912,4.89071370349707,4.80740928868567,0,0,3,2100,700
75009,"MSE","Huber",3.43937686997572,3.77303255200863,0.97117619711762,2151,2089,4.78411503023626,4.68985761501512,0,0,3,2100,700
75009,"MSE","L1",3.16546242051662,3.23104741161846,0.916782891678289,2151,1972,4.30717278472267,3.73581007716454,0,0,3,2100,700
75009,"ReserveTW4","PMM",5.41845614485883,4.42566138131723,0.731287773128777,2151,1573,5.23660193090477,4.79288155298995,0.111111111111111,0,3,2100,700
75009,"ReserveTW4","LSE",4.33900188956509,3.97703246858128,0.893537889353789,2151,1922,4.89107742201869,4.80102945306021,0,0,3,2100,700
75009,"ReserveTW4","ridge-LSE",4.3554446144477,3.98063740820901,0.888888888888889,2151,1912,4.89071370349707,4.80740928868567,0,0,3,2100,700
75009,"ReserveTW4","Huber",3.43937686997572,3.77303255200863,0.97117619711762,2151,2089,4.78411503023626,4.68985761501512,0,0,3,2100,700
75009,"ReserveTW4","L1",3.16546242051662,3.23104741161846,0.916782891678289,2151,1972,4.30717278472267,3.73581007716454,0,0,3,2100,700
75010,"MSE","PMM",6.50681090633344,4.37538767898821,0.487680148768015,2151,1049,5.19237702585131,3.68548439343775,0.111111111111111,0,1,2100,700
75010,"MSE","LSE",4.57776645539961,3.9166732049227,0.865643886564389,2151,1862,4.84165897357002,4.72906383986575,0,0,3,2100,700
75010,"MSE","ridge-LSE",4.58868395927884,3.9176528653272,0.862389586238959,2151,1855,4.83950568943906,4.73441781532367,0,0,3,2100,700
75010,"MSE","Huber",3.95523108018525,3.67197527037817,0.95118549511855,2151,2046,4.68595962884559,4.8276360872541,0,0,3,2100,700
75010,"MSE","L1",3.1584772876584,3.45567833848911,0.97629009762901,2151,2100,4.4850701246236,3.57309531604919,0,0,3,2100,700
75010,"ReserveTW4","PMM",6.50681090633344,4.37538767898821,0.487680148768015,2151,1049,5.19237702585131,3.68548439343775,0.111111111111111,0,1,2100,700
75010,"ReserveTW4","LSE",4.57776645539961,3.9166732049227,0.865643886564389,2151,1862,4.84165897357002,4.72906383986575,0,0,3,2100,700
75010,"ReserveTW4","ridge-LSE",4.58868395927884,3.9176528653272,0.862389586238959,2151,1855,4.83950568943906,4.73441781532367,0,0,3,2100,700
75010,"ReserveTW4","Huber",3.95523108018525,3.67197527037817,0.95118549511855,2151,2046,4.68595962884559,4.8276360872541,0,0,3,2100,700
75010,"ReserveTW4","L1",3.1584772876584,3.45567833848911,0.97629009762901,2151,2100,4.4850701246236,3.57309531604919,0,0,3,2100,700
75011,"MSE","PMM",6.50031344601199,4.39406628537463,0.508135750813575,2151,1093,5.38463576322448,4.53701989382172,0.611111111111111,0,3,2100,700
75011,"MSE","LSE",4.00089618172631,3.68836360344002,0.933984193398419,2151,2009,4.75342636794468,3.7415571814081,0,0,3,2100,700
75011,"MSE","ridge-LSE",4.0106041016763,3.69030735628132,0.933984193398419,2151,2009,4.76148166741133,3.74155545895202,0,0,3,2100,700
75011,"MSE","Huber",3.37165160528765,3.59500066046108,0.97629009762901,2151,2100,4.71789409806646,4.68948880473667,0,0,3,2100,700
75011,"MSE","L1",2.41706734911562,3.20076847780024,0.9814039981404,2151,2111,4.3589923345377,3.75028862545411,0,0,3,2100,700
