"rep","tail_weight","estimator","claim_decile","n","observed_sum","predicted_sum","reserve_error","observed_mean","predicted_mean"
2,1,"Huber",1,100,7734.78,111645.731566646,13.4342478475983,77.3478,1116.45731566646
2,1,"Huber",2,100,35963.55,112529.817086411,2.12899636121603,359.6355,1125.29817086411
2,1,"Huber",3,100,66985.58,112554.526011022,0.680279935040077,669.8558,1125.54526011022
2,1,"Huber",4,100,105796.99,113322.507651267,0.0711316801287776,1057.9699,1133.22507651267
2,1,"Huber",5,100,115521.28,112548.182871765,-0.0257363589481955,1155.2128,1125.48182871765
2,1,"Huber",6,100,119224.26,113376.297471171,-0.04905010548045,1192.2426,1133.76297471171
2,1,"Huber",7,100,125203.53,114593.487709995,-0.0847423574239907,1252.0353,1145.93487709995
2,1,"Huber",8,100,170602.75,115166.281164468,-0.324944755201962,1706.0275,1151.66281164468
2,1,"Huber",9,100,268962.82,114940.292895341,-0.572653599871757,2689.6282,1149.40292895341
2,1,"Huber",10,100,1352571.27,116224.310345399,-0.914071581347873,13525.7127,1162.24310345399
2,1,"L1",1,100,7734.78,117434.419042591,14.1826450193271,77.3478,1174.34419042591
2,1,"L1",2,100,35963.55,118430.646060819,2.29307440619235,359.6355,1184.30646060819
2,1,"L1",3,100,66985.58,117515.853243473,0.754345535911959,669.8558,1175.15853243473
2,1,"L1",4,100,105796.99,118055.414048143,0.115867417855111,1057.9699,1180.55414048143
2,1,"L1",5,100,115521.28,119682.873594694,0.0360244761371606,1155.2128,1196.82873594694
2,1,"L1",6,100,119224.26,117921.975990075,-0.0109229783428734,1192.2426,1179.21975990075
2,1,"L1",7,100,125203.53,118298.076201521,-0.0551538267210123,1252.0353,1182.98076201521
2,1,"L1",8,100,170602.75,117649.612844008,-0.310388532166053,1706.0275,1176.49612844008
2,1,"L1",9,100,268962.82,118223.404943001,-0.560447035233341,2689.6282,1182.23404943001
2,1,"L1",10,100,1352571.27,119915.865832672,-0.911342294123494,13525.7127,1199.15865832672
2,2,"PMM-auto",1,100,7734.78,222242.496846946,27.7328788726953,77.3478,2222.42496846946
2,2,"PMM-auto",2,100,35963.55,226343.892958362,5.29370273397264,359.6355,2263.43892958362
2,2,"PMM-auto",3,100,66985.58,247101.702527241,2.68887904721047,669.8558,2471.01702527241
2,2,"PMM-auto",4,100,105796.99,230773.765818871,1.181288577481,1057.9699,2307.73765818871
2,2,"PMM-auto",5,100,115521.28,222212.465722454,0.923563050222902,1155.2128,2222.12465722454
2,2,"PMM-auto",6,100,119224.26,220298.553765962,0.847766165761578,1192.2426,2202.98553765962
2,2,"PMM-auto",7,100,125203.53,237412.824427341,0.896215102140818,1252.0353,2374.12824427341
2,2,"PMM-auto",8,100,170602.75,241129.882749551,0.41339974150212,1706.0275,2411.29882749551
2,2,"PMM-auto",9,100,268962.82,237518.64433002,-0.116909005006641,2689.6282,2375.1864433002
2,2,"PMM-auto",10,100,1352571.27,247482.245993963,-0.817028313787885,13525.7127,2474.82245993963
2,2,"PMM-relaxed",1,100,7734.78,222242.496846946,27.7328788726953,77.3478,2222.42496846946
2,2,"PMM-relaxed",2,100,35963.55,226343.892958362,5.29370273397264,359.6355,2263.43892958362
2,2,"PMM-relaxed",3,100,66985.58,247101.702527241,2.68887904721047,669.8558,2471.01702527241
2,2,"PMM-relaxed",4,100,105796.99,230773.765818871,1.181288577481,1057.9699,2307.73765818871
2,2,"PMM-relaxed",5,100,115521.28,222212.465722454,0.923563050222902,1155.2128,2222.12465722454
2,2,"PMM-relaxed",6,100,119224.26,220298.553765962,0.847766165761578,1192.2426,2202.98553765962
2,2,"PMM-relaxed",7,100,125203.53,237412.824427341,0.896215102140818,1252.0353,2374.12824427341
2,2,"PMM-relaxed",8,100,170602.75,241129.882749551,0.41339974150212,1706.0275,2411.29882749551
2,2,"PMM-relaxed",9,100,268962.82,237518.64433002,-0.116909005006641,2689.6282,2375.1864433002
2,2,"PMM-relaxed",10,100,1352571.27,247482.245993963,-0.817028313787885,13525.7127,2474.82245993963
2,2,"LSE",1,100,7734.78,233767.771935069,29.2229374248613,77.3478,2337.67771935069
2,2,"LSE",2,100,35963.55,211089.804948844,4.86954861099208,359.6355,2110.89804948844
2,2,"LSE",3,100,66985.58,266478.665572988,2.97814970883267,669.8558,2664.78665572988
2,2,"LSE",4,100,105796.99,239077.811543742,1.25977895537238,1057.9699,2390.77811543742
2,2,"LSE",5,100,115521.28,247564.748674175,1.14302290170413,1155.2128,2475.64748674175
2,2,"LSE",6,100,119224.26,256253.051871767,1.14933648463633,1192.2426,2562.53051871767
2,2,"LSE",7,100,125203.53,235411.077146668,0.880227156108683,1252.0353,2354.11077146668
2,2,"LSE",8,100,170602.75,233999.687109617,0.37160559902825,1706.0275,2339.99687109617
2,2,"LSE",9,100,268962.82,232599.136516476,-0.135199666197447,2689.6282,2325.99136516476
2,2,"LSE",10,100,1352571.27,220121.887922179,-0.837256717775634,13525.7127,2201.21887922179
2,2,"Huber",1,100,7734.78,111738.011535989,13.4461783704241,77.3478,1117.38011535989
2,2,"Huber",2,100,35963.55,112037.006307922,2.11529329857374,359.6355,1120.37006307922
2,2,"Huber",3,100,66985.58,111956.614605581,0.67135396313029,669.8558,1119.56614605581
2,2,"Huber",4,100,105796.99,112919.821447043,0.0673254640518874,1057.9699,1129.19821447043
2,2,"Huber",5,100,115521.28,111823.605182426,-0.0320086032423965,1155.2128,1118.23605182426
2,2,"Huber",6,100,119224.26,113176.415941849,-0.0507266227372779,1192.2426,1131.76415941849
2,2,"Huber",7,100,125203.53,114337.0384415,-0.0867906165145654,1252.0353,1143.370384415
2,2,"Huber",8,100,170602.75,115100.289394604,-0.32533157059541,1706.0275,1151.00289394604
2,2,"Huber",9,100,268962.82,114966.065328069,-0.572557778327617,2689.6282,1149.66065328069
2,2,"Huber",10,100,1352571.27,116185.847458424,-0.914100018213145,13525.7127,1161.85847458424
2,2,"L1",1,100,7734.78,117434.419042591,14.1826450193271,77.3478,1174.34419042591
2,2,"L1",2,100,35963.55,118430.646060819,2.29307440619235,359.6355,1184.30646060819
2,2,"L1",3,100,66985.58,117515.853243473,0.754345535911959,669.8558,1175.15853243473
2,2,"L1",4,100,105796.99,118055.414048143,0.115867417855111,1057.9699,1180.55414048143
2,2,"L1",5,100,115521.28,119682.873594694,0.0360244761371606,1155.2128,1196.82873594694
2,2,"L1",6,100,119224.26,117921.975990075,-0.0109229783428734,1192.2426,1179.21975990075
2,2,"L1",7,100,125203.53,118298.076201521,-0.0551538267210123,1252.0353,1182.98076201521
2,2,"L1",8,100,170602.75,117649.612844008,-0.310388532166053,1706.0275,1176.49612844008
2,2,"L1",9,100,268962.82,118223.404943001,-0.560447035233341,2689.6282,1182.23404943001
2,2,"L1",10,100,1352571.27,119915.865832672,-0.911342294123494,13525.7127,1199.15865832672
2,4,"PMM-auto",1,100,7734.78,225575.053298769,28.1637322973335,77.3478,2255.75053298769
2,4,"PMM-auto",2,100,35963.55,223997.79910341,5.2284674094579,359.6355,2239.9779910341
2,4,"PMM-auto",3,100,66985.58,246866.61053276,2.68536945612414,669.8558,2468.6661053276
2,4,"PMM-auto",4,100,105796.99,233617.497552362,1.20816771396202,1057.9699,2336.17497552362
2,4,"PMM-auto",5,100,115521.28,227843.749130221,0.972309769509313,1155.2128,2278.43749130221
2,4,"PMM-auto",6,100,119224.26,224436.719156429,0.882475254251352,1192.2426,2244.36719156429
2,4,"PMM-auto",7,100,125203.53,245559.288850904,0.961280874835591,1252.0353,2455.59288850904
2,4,"PMM-auto",8,100,170602.75,248284.153545905,0.455335002196068,1706.0275,2482.84153545905
2,4,"PMM-auto",9,100,268962.82,242795.519602214,-0.0972896566067621,2689.6282,2427.95519602214
2,4,"PMM-auto",10,100,1352571.27,256566.669245777,-0.810311903752194,13525.7127,2565.66669245777
2,4,"PMM-relaxed",1,100,7734.78,225575.053298769,28.1637322973335,77.3478,2255.75053298769
2,4,"PMM-relaxed",2,100,35963.55,223997.79910341,5.2284674094579,359.6355,2239.9779910341
2,4,"PMM-relaxed",3,100,66985.58,246866.61053276,2.68536945612414,669.8558,2468.6661053276
2,4,"PMM-relaxed",4,100,105796.99,233617.497552362,1.20816771396202,1057.9699,2336.17497552362
2,4,"PMM-relaxed",5,100,115521.28,227843.749130221,0.972309769509313,1155.2128,2278.43749130221
2,4,"PMM-relaxed",6,100,119224.26,224436.719156429,0.882475254251352,1192.2426,2244.36719156429
2,4,"PMM-relaxed",7,100,125203.53,245559.288850904,0.961280874835591,1252.0353,2455.59288850904
2,4,"PMM-relaxed",8,100,170602.75,248284.153545905,0.455335002196068,1706.0275,2482.84153545905
2,4,"PMM-relaxed",9,100,268962.82,242795.519602214,-0.0972896566067621,2689.6282,2427.95519602214
2,4,"PMM-relaxed",10,100,1352571.27,256566.669245777,-0.810311903752194,13525.7127,2565.66669245777
2,4,"LSE",1,100,7734.78,227374.058509885,28.3963187718183,77.3478,2273.74058509885
2,4,"LSE",2,100,35963.55,208695.867005552,4.80298293704464,359.6355,2086.95867005552
2,4,"LSE",3,100,66985.58,258737.532162188,2.86258553202328,669.8558,2587.37532162188
2,4,"LSE",4,100,105796.99,235039.837697474,1.22161176511235,1057.9699,2350.39837697474
2,4,"LSE",5,100,115521.28,240770.856929186,1.0842121635874,1155.2128,2407.70856929186
2,4,"LSE",6,100,119224.26,236487.984546305,0.983555901678949,1192.2426,2364.87984546305
2,4,"LSE",7,100,125203.53,236677.529302387,0.890342303466898,1252.0353,2366.77529302387
2,4,"LSE",8,100,170602.75,239686.409906347,0.404938724061288,1706.0275,2396.86409906347
2,4,"LSE",9,100,268962.82,247932.717627493,-0.0781896262558046,2689.6282,2479.32717627493
2,4,"LSE",10,100,1352571.27,235400.110243407,-0.825961030324556,13525.7127,2354.00110243407
2,4,"Huber",1,100,7734.78,111738.011535989,13.4461783704241,77.3478,1117.38011535989
2,4,"Huber",2,100,35963.55,112037.006307922,2.11529329857374,359.6355,1120.37006307922
2,4,"Huber",3,100,66985.58,111956.614605581,0.67135396313029,669.8558,1119.56614605581
2,4,"Huber",4,100,105796.99,112919.821447043,0.0673254640518874,1057.9699,1129.19821447043
2,4,"Huber",5,100,115521.28,111823.605182426,-0.0320086032423965,1155.2128,1118.23605182426
2,4,"Huber",6,100,119224.26,113176.415941849,-0.0507266227372779,1192.2426,1131.76415941849
2,4,"Huber",7,100,125203.53,114337.0384415,-0.0867906165145654,1252.0353,1143.370384415
2,4,"Huber",8,100,170602.75,115100.289394604,-0.32533157059541,1706.0275,1151.00289394604
2,4,"Huber",9,100,268962.82,114966.065328069,-0.572557778327617,2689.6282,1149.66065328069
2,4,"Huber",10,100,1352571.27,116185.847458424,-0.914100018213145,13525.7127,1161.85847458424
2,4,"L1",1,100,7734.78,117663.508176678,14.2122630736334,77.3478,1176.63508176678
2,4,"L1",2,100,35963.55,118860.056853671,2.30501457319065,359.6355,1188.60056853671
2,4,"L1",3,100,66985.58,117906.564034901,0.760178295610803,669.8558,1179.06564034901
2,4,"L1",4,100,105796.99,117955.856293842,0.114926391514934,1057.9699,1179.55856293842
2,4,"L1",5,100,115521.28,119297.326612152,0.0326870219248963,1155.2128,1192.97326612152
2,4,"L1",6,100,119224.26,118159.1049123,-0.00893404654136631,1192.2426,1181.591049123
2,4,"L1",7,100,125203.53,118622.977280334,-0.052558843346239,1252.0353,1186.22977280334
2,4,"L1",8,100,170602.75,117423.569173196,-0.311713503016828,1706.0275,1174.23569173196
2,4,"L1",9,100,268962.82,117873.77835396,-0.561746941997561,2689.6282,1178.7377835396
2,4,"L1",10,100,1352571.27,120267.405500376,-0.911082389395735,13525.7127,1202.67405500376
2,8,"PMM-auto",1,100,7734.78,225575.053298769,28.1637322973335,77.3478,2255.75053298769
2,8,"PMM-auto",2,100,35963.55,223997.79910341,5.2284674094579,359.6355,2239.9779910341
2,8,"PMM-auto",3,100,66985.58,246866.61053276,2.68536945612414,669.8558,2468.6661053276
2,8,"PMM-auto",4,100,105796.99,233617.497552362,1.20816771396202,1057.9699,2336.17497552362
2,8,"PMM-auto",5,100,115521.28,227843.749130221,0.972309769509313,1155.2128,2278.43749130221
2,8,"PMM-auto",6,100,119224.26,224436.719156429,0.882475254251352,1192.2426,2244.36719156429
2,8,"PMM-auto",7,100,125203.53,245559.288850904,0.961280874835591,1252.0353,2455.59288850904
2,8,"PMM-auto",8,100,170602.75,248284.153545905,0.455335002196068,1706.0275,2482.84153545905
2,8,"PMM-auto",9,100,268962.82,242795.519602214,-0.0972896566067621,2689.6282,2427.95519602214
2,8,"PMM-auto",10,100,1352571.27,256566.669245777,-0.810311903752194,13525.7127,2565.66669245777
2,8,"PMM-relaxed",1,100,7734.78,225575.053298769,28.1637322973335,77.3478,2255.75053298769
2,8,"PMM-relaxed",2,100,35963.55,223997.79910341,5.2284674094579,359.6355,2239.9779910341
2,8,"PMM-relaxed",3,100,66985.58,246866.61053276,2.68536945612414,669.8558,2468.6661053276
2,8,"PMM-relaxed",4,100,105796.99,233617.497552362,1.20816771396202,1057.9699,2336.17497552362
2,8,"PMM-relaxed",5,100,115521.28,227843.749130221,0.972309769509313,1155.2128,2278.43749130221
2,8,"PMM-relaxed",6,100,119224.26,224436.719156429,0.882475254251352,1192.2426,2244.36719156429
2,8,"PMM-relaxed",7,100,125203.53,245559.288850904,0.961280874835591,1252.0353,2455.59288850904
2,8,"PMM-relaxed",8,100,170602.75,248284.153545905,0.455335002196068,1706.0275,2482.84153545905
2,8,"PMM-relaxed",9,100,268962.82,242795.519602214,-0.0972896566067621,2689.6282,2427.95519602214
2,8,"PMM-relaxed",10,100,1352571.27,256566.669245777,-0.810311903752194,13525.7127,2565.66669245777
2,8,"LSE",1,100,7734.78,220907.409602226,27.5602705703622,77.3478,2209.07409602226
2,8,"LSE",2,100,35963.55,221132.117354882,5.14878445967882,359.6355,2211.32117354882
2,8,"LSE",3,100,66985.58,252715.650807857,2.77268735760528,669.8558,2527.15650807857
2,8,"LSE",4,100,105796.99,231462.597120815,1.18779945554987,1057.9699,2314.62597120815
2,8,"LSE",5,100,115521.28,232284.608375669,1.01075168467376,1155.2128,2322.84608375669
2,8,"LSE",6,100,119224.26,231205.448949807,0.939248345511283,1192.2426,2312.05448949807
2,8,"LSE",7,100,125203.53,240178.491600688,0.918304472730825,1252.0353,2401.78491600688
2,8,"LSE",8,100,170602.75,240454.98332011,0.409443771100468,1706.0275,2404.54983320111
2,8,"LSE",9,100,268962.82,241865.617588876,-0.10074701927621,2689.6282,2418.65617588876
2,8,"LSE",10,100,1352571.27,251062.543314847,-0.814381283350158,13525.7127,2510.62543314846
2,8,"Huber",1,100,7734.78,111738.011535989,13.4461783704241,77.3478,1117.38011535989
2,8,"Huber",2,100,35963.55,112037.006307922,2.11529329857374,359.6355,1120.37006307922
2,8,"Huber",3,100,66985.58,111956.614605581,0.67135396313029,669.8558,1119.56614605581
2,8,"Huber",4,100,105796.99,112919.821447043,0.0673254640518874,1057.9699,1129.19821447043
2,8,"Huber",5,100,115521.28,111823.605182426,-0.0320086032423965,1155.2128,1118.23605182426
2,8,"Huber",6,100,119224.26,113176.415941849,-0.0507266227372779,1192.2426,1131.76415941849
2,8,"Huber",7,100,125203.53,114337.0384415,-0.0867906165145654,1252.0353,1143.370384415
2,8,"Huber",8,100,170602.75,115100.289394604,-0.32533157059541,1706.0275,1151.00289394604
2,8,"Huber",9,100,268962.82,114966.065328069,-0.572557778327617,2689.6282,1149.66065328069
2,8,"Huber",10,100,1352571.27,116185.847458424,-0.914100018213145,13525.7127,1161.85847458424
2,8,"L1",1,100,7734.78,117663.508176678,14.2122630736334,77.3478,1176.63508176678
2,8,"L1",2,100,35963.55,118860.056853671,2.30501457319065,359.6355,1188.60056853671
2,8,"L1",3,100,66985.58,117906.564034901,0.760178295610803,669.8558,1179.06564034901
2,8,"L1",4,100,105796.99,117955.856293842,0.114926391514934,1057.9699,1179.55856293842
2,8,"L1",5,100,115521.28,119297.326612152,0.0326870219248963,1155.2128,1192.97326612152
2,8,"L1",6,100,119224.26,118159.1049123,-0.00893404654136631,1192.2426,1181.591049123
2,8,"L1",7,100,125203.53,118622.977280334,-0.052558843346239,1252.0353,1186.22977280334
2,8,"L1",8,100,170602.75,117423.569173196,-0.311713503016828,1706.0275,1174.23569173196
2,8,"L1",9,100,268962.82,117873.77835396,-0.561746941997561,2689.6282,1178.7377835396
2,8,"L1",10,100,1352571.27,120267.405500376,-0.911082389395735,13525.7127,1202.67405500376
2,16,"PMM-auto",1,100,7734.78,225722.898438564,28.1828466276434,77.3478,2257.22898438564
2,16,"PMM-auto",2,100,35963.55,223342.446517484,5.21024472048739,359.6355,2233.42446517484
2,16,"PMM-auto",3,100,66985.58,236735.843934801,2.5341314344789,669.8558,2367.35843934801
2,16,"PMM-auto",4,100,105796.99,227037.057130811,1.14596896500374,1057.9699,2270.37057130811
2,16,"PMM-auto",5,100,115521.28,223734.535618103,0.936738717040729,1155.2128,2237.34535618103
2,16,"PMM-auto",6,100,119224.26,219322.802042541,0.83958199482673,1192.2426,2193.22802042541
2,16,"PMM-auto",7,100,125203.53,241194.758705665,0.926421393275932,1252.0353,2411.94758705665
2,16,"PMM-auto",8,100,170602.75,239100.059128293,0.401501787798221,1706.0275,2391.00059128293
2,16,"PMM-auto",9,100,268962.82,242765.408972634,-0.0974016075060694,2689.6282,2427.65408972634
2,16,"PMM-auto",10,100,1352571.27,254909.082176532,-0.811537411868484,13525.7127,2549.09082176532
2,16,"PMM-relaxed",1,100,7734.78,225722.898438564,28.1828466276434,77.3478,2257.22898438564
2,16,"PMM-relaxed",2,100,35963.55,223342.446517484,5.21024472048739,359.6355,2233.42446517484
2,16,"PMM-relaxed",3,100,66985.58,236735.843934801,2.5341314344789,669.8558,2367.35843934801
2,16,"PMM-relaxed",4,100,105796.99,227037.057130811,1.14596896500374,1057.9699,2270.37057130811
2,16,"PMM-relaxed",5,100,115521.28,223734.535618103,0.936738717040729,1155.2128,2237.34535618103
2,16,"PMM-relaxed",6,100,119224.26,219322.802042541,0.83958199482673,1192.2426,2193.22802042541
2,16,"PMM-relaxed",7,100,125203.53,241194.758705665,0.926421393275932,1252.0353,2411.94758705665
2,16,"PMM-relaxed",8,100,170602.75,239100.059128293,0.401501787798221,1706.0275,2391.00059128293
2,16,"PMM-relaxed",9,100,268962.82,242765.408972634,-0.0974016075060694,2689.6282,2427.65408972634
2,16,"PMM-relaxed",10,100,1352571.27,254909.082176532,-0.811537411868484,13525.7127,2549.09082176532
2,16,"LSE",1,100,7734.78,220907.409602226,27.5602705703622,77.3478,2209.07409602226
2,16,"LSE",2,100,35963.55,221132.117354882,5.14878445967882,359.6355,2211.32117354882
2,16,"LSE",3,100,66985.58,252715.650807857,2.77268735760528,669.8558,2527.15650807857
2,16,"LSE",4,100,105796.99,231462.597120815,1.18779945554987,1057.9699,2314.62597120815
2,16,"LSE",5,100,115521.28,232284.608375669,1.01075168467376,1155.2128,2322.84608375669
2,16,"LSE",6,100,119224.26,231205.448949807,0.939248345511283,1192.2426,2312.05448949807
2,16,"LSE",7,100,125203.53,240178.491600688,0.918304472730825,1252.0353,2401.78491600688
2,16,"LSE",8,100,170602.75,240454.98332011,0.409443771100468,1706.0275,2404.54983320111
2,16,"LSE",9,100,268962.82,241865.617588876,-0.10074701927621,2689.6282,2418.65617588876
2,16,"LSE",10,100,1352571.27,251062.543314847,-0.814381283350158,13525.7127,2510.62543314846
2,16,"Huber",1,100,7734.78,111738.011535989,13.4461783704241,77.3478,1117.38011535989
2,16,"Huber",2,100,35963.55,112037.006307922,2.11529329857374,359.6355,1120.37006307922
2,16,"Huber",3,100,66985.58,111956.614605581,0.67135396313029,669.8558,1119.56614605581
2,16,"Huber",4,100,105796.99,112919.821447043,0.0673254640518874,1057.9699,1129.19821447043
2,16,"Huber",5,100,115521.28,111823.605182426,-0.0320086032423965,1155.2128,1118.23605182426
2,16,"Huber",6,100,119224.26,113176.415941849,-0.0507266227372779,1192.2426,1131.76415941849
2,16,"Huber",7,100,125203.53,114337.0384415,-0.0867906165145654,1252.0353,1143.370384415
2,16,"Huber",8,100,170602.75,115100.289394604,-0.32533157059541,1706.0275,1151.00289394604
2,16,"Huber",9,100,268962.82,114966.065328069,-0.572557778327617,2689.6282,1149.66065328069
2,16,"Huber",10,100,1352571.27,116185.847458424,-0.914100018213145,13525.7127,1161.85847458424
2,16,"L1",1,100,7734.78,117420.075411517,14.1807905863538,77.3478,1174.20075411517
2,16,"L1",2,100,35963.55,118102.659716789,2.28395444044841,359.6355,1181.02659716789
2,16,"L1",3,100,66985.58,117719.568574567,0.757386717776682,669.8558,1177.19568574567
2,16,"L1",4,100,105796.99,117013.747071707,0.106021514144273,1057.9699,1170.13747071707
2,16,"L1",5,100,115521.28,117871.058166433,0.0203406520983214,1155.2128,1178.71058166433
2,16,"L1",6,100,119224.26,117693.577295255,-0.0128386848846409,1192.2426,1176.93577295255
2,16,"L1",7,100,125203.53,118527.724477056,-0.0533196270340329,1252.0353,1185.27724477056
